441.54,6.588E-07
441.59,2.729E-07
441.64,1.102E-07
441.69,4.335E-08
441.74,1.662E-08
441.79,6.208E-09
441.84,2.26E-09
441.89,8.018E-10
441.94,2.772E-10
441.99,9.339E-11
442.04,3.066E-11
442.09,9.809E-12
442.14,3.058E-12
442.19,9.291E-13
442.24,2.751E-13
442.29,7.936E-14
442.34,2.231E-14
442.39,6.113E-15
442.44,1.632E-15
442.49,4.246E-16
442.74,4.501E-17
442.79,1.733E-16
442.84,6.506E-16
442.89,2.382E-15
442.94,8.504E-15
442.99,2.961E-14
443.04,1.005E-13
443.09,3.327E-13
443.14,1.074E-12
443.19,3.379E-12
443.24,1.037E-11
443.29,3.104E-11
443.34,9.058E-11
443.39,2.578E-10
443.44,7.152E-10
443.49,1.935E-09
443.54,5.106E-09
443.59,1.314E-08
443.64,3.296E-08
443.69,8.062E-08
443.74,1.923E-07
443.79,4.474E-07
443.84,1.015E-06
443.89,2.244E-06
443.94,4.84E-06
443.99,1.018E-05
444.04,2.087E-05
444.09,4.174E-05
444.14,8.14E-05
444.19,0.0001548
444.24,0.0002869
444.29,0.0005188
444.34,0.0009146
444.39,0.001572
444.44,0.002636
444.49,0.004308
444.54,0.006867
444.59,0.01067
444.64,0.01618
444.69,0.0239
444.74,0.03445
444.79,0.04841
444.84,0.06633
444.89,0.08863
444.94,0.1155
444.99,0.1467
445.04,0.1818
445.09,0.2196
445.14,0.2586
445.19,0.2971
445.24,0.3328
445.29,0.3634
445.34,0.3871
445.39,0.402
445.44,0.4071
445.49,0.402
445.54,0.3871
445.59,0.3634
445.64,0.3328
445.69,0.2971
445.74,0.2586
445.79,0.2196
445.84,0.1818
445.89,0.1467
445.94,0.1155
445.99,0.08863
446.04,0.06633
446.09,0.04841
446.14,0.03445
446.19,0.0239
446.24,0.01618
446.29,0.01067
446.34,0.006867
446.39,0.004308
446.44,0.002636
446.49,0.001572
446.54,0.0009146
446.59,0.0005188
446.64,0.0002869
446.69,0.0001548
446.74,8.14E-05
446.79,4.174E-05
446.84,2.087E-05
446.89,1.018E-05
446.94,4.84E-06
446.99,2.244E-06
447.04,1.015E-06
447.09,4.474E-07
447.14,1.923E-07
447.19,8.062E-08
447.24,3.296E-08
447.29,1.314E-08
447.34,5.106E-09
447.39,1.935E-09
447.44,7.152E-10
447.49,2.578E-10
447.54,9.058E-11
447.59,3.104E-11
447.64,1.037E-11
447.7,2.692E-12
447.75,8.511E-13
447.8,2.624E-13
447.85,7.886E-14
447.9,2.312E-14
447.95,6.607E-15
448,1.841E-15
448.05,5.004E-16
448.1,1.326E-16
467.65,1.595E-16
467.7,5.612E-16
467.75,1.931E-15
467.8,6.495E-15
467.85,2.136E-14
467.9,6.868E-14
467.95,2.159E-13
468,6.635E-13
468.05,1.994E-12
468.1,5.856E-12
468.15,1.682E-11
468.2,4.722E-11
468.25,1.296E-10
468.3,3.479E-10
468.35,9.127E-10
468.4,2.341E-09
468.45,5.871E-09
468.5,1.44E-08
468.55,3.451E-08
468.6,8.086E-08
468.65,1.853E-07
468.7,4.15E-07
468.75,9.089E-07
468.8,1.946E-06
468.85,4.073E-06
468.9,8.336E-06
468.95,1.668E-05
469,3.262E-05
469.05,6.238E-05
469.1,0.0001166
469.15,0.0002132
469.2,0.000381
469.25,0.0006657
469.3,0.001137
469.35,0.001899
469.4,0.0031
469.45,0.004948
469.5,0.007722
469.55,0.01178
469.6,0.01757
469.65,0.02563
469.7,0.03653
469.75,0.05092
469.8,0.06939
469.85,0.09245
469.9,0.1204
469.95,0.1534
470,0.1909
470.05,0.2324
470.1,0.2765
470.15,0.3217
470.2,0.3659
470.25,0.4069
470.3,0.4424
470.35,0.4702
470.4,0.4886
470.45,0.4964
470.5,0.4931
470.55,0.4788
470.6,0.4546
470.65,0.4219
470.7,0.3828
470.75,0.3396
470.8,0.2946
470.85,0.2498
470.9,0.2071
470.95,0.1679
471,0.133
471.05,0.103
471.1,0.07804
471.15,0.05779
471.2,0.04184
471.25,0.02961
471.3,0.02049
471.35,0.01386
471.4,0.009168
471.45,0.005928
471.5,0.003748
471.55,0.002316
471.6,0.0014
471.65,0.0008269
471.7,0.0004776
471.75,0.0002697
471.8,0.0001489
471.85,8.034E-05
471.9,4.239E-05
471.95,2.187E-05
472,1.103E-05
472.05,5.439E-06
472.1,2.622E-06
472.15,1.236E-06
472.2,5.694E-07
472.25,2.565E-07
472.3,1.13E-07
472.35,4.864E-08
472.4,2.048E-08
472.45,8.427E-09
472.5,3.391E-09
472.55,1.334E-09
472.6,5.13E-10
472.65,1.929E-10
472.7,7.091E-11
472.75,2.548E-11
472.8,8.955E-12
472.85,3.076E-12
472.9,1.033E-12
472.95,3.392E-13
473,1.089E-13
473.05,3.417E-14
473.1,1.049E-14
473.15,3.145E-15
473.2,9.224E-16
473.25,2.645E-16
473.3,7.414E-17
509.77,2.279E-15
509.82,7.282E-15
509.87,2.283E-14
509.92,7.021E-14
509.97,2.119E-13
510.02,6.274E-13
510.07,1.823E-12
510.12,5.195E-12
510.17,1.453E-11
510.22,3.987E-11
510.27,1.074E-10
510.32,2.836E-10
510.37,7.351E-10
510.42,1.87E-09
510.47,4.665E-09
510.52,1.142E-08
510.57,2.744E-08
510.62,6.467E-08
510.67,1.496E-07
510.72,3.394E-07
510.77,7.555E-07
510.82,1.65E-06
510.87,3.537E-06
510.92,7.438E-06
510.97,1.535E-05
511.02,3.107E-05
511.07,6.171E-05
511.12,0.0001203
511.17,0.00023
511.22,0.0004315
511.27,0.0007944
511.32,0.001435
511.37,0.002543
511.42,0.004421
511.47,0.007543
511.52,0.01263
511.57,0.02074
511.62,0.03342
511.67,0.05284
511.72,0.08198
511.77,0.1248
511.82,0.1864
511.87,0.2731
511.92,0.3927
511.97,0.5539
512.02,0.7667
512.07,1.041
512.12,1.388
512.17,1.814
512.22,2.327
512.27,2.929
512.32,3.617
512.37,4.383
512.42,5.21
512.47,6.078
512.52,6.956
512.57,7.811
512.62,8.607
512.67,9.304
512.72,9.869
512.77,10.27
512.82,10.49
512.87,10.51
512.92,10.33
512.97,9.963
513.02,9.429
513.07,8.755
513.12,7.976
513.17,7.13
513.22,6.254
513.27,5.382
513.32,4.544
513.37,3.764
513.42,3.06
513.47,2.44
513.52,1.91
513.57,1.466
513.62,1.104
513.67,0.8164
513.72,0.592
513.77,0.4213
513.82,0.2941
513.87,0.2015
513.92,0.1354
513.97,0.0893
514.02,0.05778
514.07,0.03668
514.12,0.02285
514.17,0.01397
514.22,0.008375
514.27,0.004927
514.32,0.002845
514.37,0.001611
514.42,0.0008954
514.47,0.0004883
514.52,0.0002612
514.57,0.0001371
514.62,7.063E-05
514.67,3.569E-05
514.72,1.77E-05
514.77,8.611E-06
514.82,4.11E-06
514.87,1.925E-06
514.92,8.846E-07
514.97,3.989E-07
515.02,1.765E-07
515.07,7.659E-08
515.12,3.262E-08
515.17,1.363E-08
515.22,5.589E-09
515.27,2.248E-09
515.32,8.874E-10
515.37,3.437E-10
515.42,1.306E-10
515.47,4.868E-11
515.52,1.781E-11
515.57,6.392E-12
515.62,2.251E-12
515.67,7.777E-13
515.72,2.637E-13
515.77,8.77E-14
515.82,2.862E-14
515.87,9.166E-15
515.92,2.88E-15
519.17,3.584E-16
519.22,1.115E-15
519.27,3.403E-15
519.32,1.02E-14
519.37,3.003E-14
519.42,8.68E-14
519.47,2.463E-13
519.52,6.861E-13
519.57,1.877E-12
519.62,5.041E-12
519.67,1.329E-11
519.72,3.441E-11
519.77,8.748E-11
519.82,2.183E-10
519.87,5.35E-10
519.92,1.287E-09
519.97,3.041E-09
520.02,7.053E-09
520.07,1.606E-08
520.12,3.591E-08
520.17,7.884E-08
520.22,1.699E-07
520.27,3.596E-07
520.32,7.473E-07
520.37,1.525E-06
520.42,3.054E-06
520.47,6.006E-06
520.52,1.16E-05
520.57,2.199E-05
520.62,4.093E-05
520.67,7.48E-05
520.72,0.0001342
520.77,0.0002365
520.82,0.0004091
520.87,0.0006948
520.92,0.001159
520.97,0.001897
521.02,0.00305
521.07,0.004813
521.12,0.007459
521.17,0.01135
521.22,0.01696
521.27,0.02487
521.32,0.03582
521.37,0.05065
521.42,0.07031
521.47,0.09585
521.52,0.1283
521.57,0.1686
521.62,0.2175
521.67,0.2755
521.72,0.3426
521.77,0.4184
521.82,0.5016
521.87,0.5905
521.92,0.6825
521.97,0.7745
522.02,0.863
522.07,0.9441
522.12,1.014
522.17,1.069
522.22,1.107
522.27,1.126
522.32,1.124
522.37,1.101
522.42,1.06
522.47,1.001
522.52,0.9286
522.57,0.8458
522.62,0.7563
522.67,0.664
522.72,0.5724
522.77,0.4845
522.82,0.4026
522.87,0.3285
522.92,0.2631
522.97,0.207
523.02,0.1598
523.07,0.1212
523.12,0.09022
523.17,0.06595
523.22,0.04733
523.27,0.03335
523.32,0.02307
523.37,0.01567
523.42,0.01045
523.47,0.006844
523.52,0.0044
523.57,0.002777
523.62,0.001721
523.67,0.001048
523.72,0.0006259
523.77,0.0003671
523.82,0.0002115
523.87,0.0001196
523.92,6.64E-05
523.97,3.62E-05
524.02,1.937E-05
524.07,1.018E-05
524.12,5.253E-06
524.17,2.661E-06
524.22,1.324E-06
524.27,6.465E-07
524.32,3.1E-07
524.37,1.46E-07
524.42,6.747E-08
524.47,3.062E-08
524.52,1.364E-08
524.57,5.97E-09
524.62,2.564E-09
524.67,1.082E-09
524.72,4.479E-10
524.77,1.821E-10
524.82,7.269E-11
524.87,2.849E-11
524.92,1.096E-11
524.97,4.143E-12
525.02,1.537E-12
525.07,5.598E-13
525.12,2.002E-13
525.17,7.03E-14
525.22,2.424E-14
525.27,8.204E-15
525.32,2.726E-15
525.37,8.897E-16
525.42,2.85E-16
526.22,8.558E-17
526.27,2.657E-16
526.32,8.102E-16
526.37,2.427E-15
526.42,7.141E-15
526.47,2.064E-14
526.52,5.861E-14
526.57,1.635E-13
526.62,4.479E-13
526.67,1.205E-12
526.72,3.187E-12
526.77,8.277E-12
526.82,2.112E-11
526.87,5.292E-11
526.92,1.303E-10
526.97,3.15E-10
527.02,7.483E-10
527.07,1.746E-09
527.12,4.003E-09
527.17,9.013E-09
527.22,1.993E-08
527.27,4.331E-08
527.32,9.245E-08
527.37,1.938E-07
527.42,3.992E-07
527.47,8.076E-07
527.52,1.605E-06
527.57,3.133E-06
527.62,6.009E-06
527.67,1.132E-05
527.72,2.095E-05
527.77,3.808E-05
527.82,6.799E-05
527.87,0.0001193
527.92,0.0002055
527.97,0.0003478
528.02,0.0005783
528.07,0.0009445
528.12,0.001515
528.17,0.002388
528.22,0.003697
528.27,0.005622
528.32,0.008399
528.37,0.01233
528.42,0.01777
528.47,0.02516
528.52,0.035
528.57,0.04782
528.62,0.06419
528.67,0.08463
528.72,0.1096
528.77,0.1395
528.82,0.1743
528.87,0.214
528.92,0.2581
528.97,0.3057
529.02,0.3558
529.07,0.4067
529.12,0.4567
529.17,0.5038
529.22,0.5459
529.27,0.5811
529.32,0.6076
529.37,0.6241
529.42,0.6297
529.47,0.6241
529.52,0.6076
529.57,0.5811
529.62,0.5459
529.67,0.5038
529.72,0.4567
529.77,0.4067
529.82,0.3558
529.87,0.3057
529.92,0.2581
529.97,0.214
530.02,0.1743
530.07,0.1395
530.12,0.1096
530.17,0.08463
530.22,0.06419
530.27,0.04782
530.32,0.035
530.37,0.02516
530.42,0.01777
530.47,0.01233
530.52,0.008399
530.57,0.005622
530.62,0.003697
530.67,0.002388
530.72,0.001515
530.77,0.0009445
530.82,0.0005783
530.87,0.0003478
530.92,0.0002055
530.97,0.0001193
531.02,6.799E-05
531.07,3.808E-05
531.12,2.095E-05
531.17,1.132E-05
531.22,6.009E-06
531.27,3.133E-06
531.32,1.605E-06
531.37,8.076E-07
531.42,3.992E-07
531.47,1.938E-07
531.52,9.245E-08
531.57,4.331E-08
531.62,1.993E-08
531.67,9.013E-09
531.72,4.003E-09
531.77,1.746E-09
531.82,7.483E-10
531.87,3.15E-10
531.92,1.303E-10
531.97,5.292E-11
532.02,2.112E-11
532.07,8.277E-12
532.12,3.187E-12
532.17,1.205E-12
532.22,4.479E-13
532.27,1.635E-13
532.32,5.861E-14
532.37,2.064E-14
532.42,7.141E-15
532.47,2.427E-15
532.52,8.102E-16
532.57,2.657E-16
532.62,8.558E-17
539.27,1.895E-14
539.32,5.667E-14
539.37,1.667E-13
539.42,4.819E-13
539.47,1.37E-12
539.52,3.828E-12
539.57,1.052E-11
539.62,2.842E-11
539.67,7.547E-11
539.72,1.971E-10
539.77,5.059E-10
539.82,1.277E-09
539.87,3.169E-09
539.92,7.73E-09
539.97,1.854E-08
540.02,4.372E-08
540.07,1.014E-07
540.12,2.31E-07
540.17,5.178E-07
540.22,1.141E-06
540.27,2.471E-06
540.33,6.109E-06
540.38,1.275E-05
540.43,2.615E-05
540.48,5.274E-05
540.53,0.0001046
540.58,0.0002039
540.63,0.0003908
540.68,0.0007365
540.73,0.001365
540.78,0.002485
540.83,0.004451
540.88,0.007837
540.93,0.01357
540.98,0.02309
541.03,0.03863
541.08,0.06354
541.13,0.1028
541.18,0.1634
541.23,0.2554
541.28,0.3926
541.33,0.5932
541.38,0.8813
541.43,1.287
541.48,1.848
541.53,2.609
541.58,3.622
541.63,4.942
541.68,6.631
541.73,8.746
541.78,11.34
541.83,14.46
541.88,18.13
541.93,22.34
541.98,27.07
542.03,32.24
542.08,37.76
542.13,43.48
542.18,49.22
542.23,54.78
542.28,59.94
542.33,64.48
542.38,68.2
542.43,70.92
542.48,72.5
542.53,72.87
542.58,72.01
542.63,69.96
542.68,66.82
542.73,62.75
542.78,57.94
542.83,52.59
542.88,46.93
542.93,41.18
542.98,35.52
543.03,30.12
543.08,25.12
543.13,20.59
543.18,16.59
543.23,13.15
543.28,10.24
543.33,7.845
543.38,5.907
543.43,4.373
543.48,3.183
543.53,2.278
543.58,1.603
543.63,1.108
543.68,0.7538
543.73,0.5041
543.78,0.3316
543.83,0.2148
543.88,0.1374
543.93,0.08793
543.98,0.05821
544.03,0.04357
544.08,0.04241
544.13,0.05675
544.18,0.09337
544.23,0.1663
544.28,0.3012
544.33,0.5419
544.38,0.9619
544.43,1.68
544.48,2.888
544.53,4.881
544.58,8.112
544.63,13.26
544.68,21.31
544.73,33.68
544.78,52.34
544.83,80
544.88,120.2
544.93,177.7
544.98,258.3
545.03,369.2
545.08,518.9
545.13,717.1
545.18,974.7
545.23,1303
545.28,1712
545.33,2213
545.38,2812
545.43,3515
545.48,4320
545.53,5221
545.58,6206
545.63,7253
545.68,8336
545.73,9421
545.78,10470
545.83,11440
545.88,12300
545.93,13000
545.98,13510
546.03,13810
546.08,13880
546.13,13720
546.18,13330
546.23,12740
546.28,11970
546.33,11070
546.38,10060
546.43,8989
546.48,7900
546.53,6828
546.58,5803
546.63,4850
546.68,3986
546.73,3222
546.78,2560
546.83,2001
546.88,1538
546.93,1162
546.98,863.8
547.03,631.3
547.08,453.7
547.13,320.7
547.18,222.9
547.23,152.3
547.28,102.4
547.33,67.65
547.38,43.97
547.43,28.1
547.48,17.66
547.53,10.91
547.58,6.633
547.63,3.964
547.68,2.33
547.73,1.347
547.78,0.7653
547.83,0.4277
547.88,0.2351
547.93,0.127
547.98,0.06751
548.03,0.03528
548.08,0.01813
548.13,0.009164
548.18,0.004554
548.23,0.002226
548.28,0.00107
548.33,0.0005056
548.38,0.000235
548.43,0.0001074
548.48,4.826E-05
548.53,2.133E-05
548.58,9.269E-06
548.63,3.961E-06
548.68,1.665E-06
548.73,6.88E-07
548.78,2.796E-07
548.83,1.117E-07
548.88,4.391E-08
548.93,1.697E-08
548.98,6.45E-09
549.03,2.41E-09
549.08,8.859E-10
549.13,3.201E-10
549.18,1.138E-10
549.23,3.976E-11
549.28,1.366E-11
549.33,4.618E-12
549.38,1.535E-12
556.18,1.201E-15
556.23,3.474E-15
556.28,9.89E-15
556.33,2.771E-14
556.38,7.638E-14
556.43,2.073E-13
556.48,5.534E-13
556.53,1.454E-12
556.58,3.762E-12
556.63,9.576E-12
556.68,2.399E-11
556.73,5.914E-11
556.78,1.435E-10
556.83,3.426E-10
556.88,8.052E-10
556.93,1.862E-09
556.98,4.239E-09
557.03,9.496E-09
557.08,2.094E-08
557.13,4.542E-08
557.18,9.7E-08
557.23,2.038E-07
557.28,4.216E-07
557.33,8.581E-07
557.38,1.719E-06
557.43,3.389E-06
557.48,6.575E-06
557.53,1.255E-05
557.58,2.359E-05
557.63,4.363E-05
557.68,7.941E-05
557.73,0.0001423
557.78,0.0002508
557.83,0.0004351
557.88,0.0007429
557.93,0.001248
557.98,0.002065
558.03,0.003361
558.08,0.005383
558.13,0.008486
558.18,0.01317
558.23,0.0201
558.28,0.03021
558.33,0.04467
558.38,0.06502
558.43,0.09314
558.48,0.1313
558.53,0.1822
558.58,0.2487
558.63,0.3342
558.68,0.442
558.73,0.5752
558.78,0.7368
558.83,0.9288
558.88,1.152
558.93,1.407
558.98,1.69
559.03,1.999
559.08,2.327
559.13,2.665
559.18,3.004
559.23,3.333
559.28,3.639
559.33,3.91
559.38,4.135
559.43,4.303
559.48,4.407
559.53,4.443
559.58,4.407
559.63,4.303
559.68,4.135
559.73,3.91
559.78,3.639
559.83,3.333
559.88,3.004
559.93,2.665
559.98,2.327
560.03,1.999
560.08,1.69
560.13,1.407
560.18,1.152
560.23,0.9288
560.28,0.7368
560.33,0.5752
560.38,0.442
560.43,0.3342
560.48,0.2487
560.53,0.1822
560.58,0.1313
560.63,0.09314
560.68,0.06502
560.73,0.04467
560.78,0.03021
560.83,0.0201
560.88,0.01317
560.93,0.008486
560.98,0.005383
561.03,0.003361
561.08,0.002065
561.13,0.001248
561.18,0.0007429
561.23,0.0004351
561.28,0.0002508
561.33,0.0001423
561.38,7.941E-05
561.43,4.363E-05
561.48,2.359E-05
561.53,1.255E-05
561.58,6.575E-06
561.63,3.389E-06
561.68,1.719E-06
561.73,8.581E-07
561.78,4.216E-07
561.83,2.038E-07
561.88,9.7E-08
561.93,4.542E-08
561.98,2.094E-08
562.03,9.496E-09
562.08,4.239E-09
562.13,1.862E-09
562.18,8.052E-10
562.23,3.426E-10
562.28,1.435E-10
562.33,5.914E-11
562.38,2.399E-11
562.43,9.576E-12
562.48,3.762E-12
562.53,1.454E-12
562.58,5.534E-13
562.63,2.073E-13
562.68,7.638E-14
562.73,2.771E-14
562.78,9.89E-15
562.83,3.474E-15
562.88,1.201E-15
564.28,1.728E-14
564.33,4.971E-14
564.38,1.408E-13
564.43,3.926E-13
564.48,1.078E-12
564.53,2.913E-12
564.58,7.754E-12
564.63,2.032E-11
564.68,5.243E-11
564.73,1.332E-10
564.78,3.332E-10
564.83,8.207E-10
564.88,1.99E-09
564.93,4.752E-09
564.98,1.117E-08
565.03,2.586E-08
565.08,5.893E-08
565.13,1.322E-07
565.18,2.922E-07
565.23,6.357E-07
565.28,1.362E-06
565.33,2.872E-06
565.38,5.963E-06
565.43,1.219E-05
565.48,2.454E-05
565.53,4.865E-05
565.58,9.494E-05
565.63,0.0001824
565.68,0.0003451
565.73,0.0006429
565.78,0.001179
565.83,0.00213
565.88,0.003787
565.93,0.00663
565.98,0.01143
566.03,0.0194
566.08,0.03241
566.13,0.05334
566.18,0.08641
566.23,0.1378
566.28,0.2165
566.33,0.3348
566.38,0.5097
566.43,0.7642
566.48,1.128
566.53,1.639
566.58,2.346
566.63,3.305
566.68,4.585
566.73,6.263
566.78,8.423
566.83,11.15
566.88,14.54
566.93,18.67
566.98,23.6
567.03,29.37
567.08,35.98
567.13,43.41
567.18,51.57
567.23,60.32
567.28,69.47
567.33,78.77
567.38,87.94
567.43,96.67
567.48,104.6
567.53,111.5
567.58,117
567.63,120.9
567.68,122.9
567.73,123.1
567.78,121.4
567.83,117.9
567.88,112.7
567.93,106.1
567.98,98.33
568.03,89.73
568.08,80.62
568.13,71.32
568.18,62.13
568.23,53.28
568.28,44.99
568.33,37.41
568.38,30.62
568.43,24.68
568.48,19.59
568.53,15.31
568.58,11.78
568.63,8.921
568.68,6.654
568.73,4.886
568.78,3.533
568.83,2.515
568.88,1.763
568.93,1.217
568.98,0.8271
569.03,0.5534
569.08,0.3646
569.13,0.2365
569.18,0.151
569.23,0.09499
569.28,0.05881
569.33,0.03585
569.38,0.02152
569.43,0.01272
569.48,0.007402
569.53,0.004241
569.58,0.002392
569.63,0.001329
569.68,0.0007268
569.73,0.0003914
569.78,0.0002075
569.83,0.0001083
569.88,5.568E-05
569.93,2.818E-05
569.98,1.404E-05
570.03,6.888E-06
570.08,3.328E-06
570.13,1.583E-06
570.18,7.412E-07
570.23,3.418E-07
570.28,1.552E-07
570.33,6.936E-08
570.38,3.053E-08
570.43,1.323E-08
570.48,5.645E-09
570.53,2.372E-09
570.58,9.81E-10
570.63,3.995E-10
570.68,1.602E-10
570.73,6.326E-11
570.78,2.459E-11
570.83,9.414E-12
570.88,3.548E-12
570.93,1.317E-12
570.98,4.81E-13
571.03,1.731E-13
571.08,6.13E-14
571.13,2.138E-14
573.49,6.714E-13
573.54,1.89E-12
573.59,5.24E-12
573.64,1.431E-11
573.69,3.852E-11
573.74,1.021E-10
573.79,2.666E-10
573.84,6.857E-10
573.89,1.738E-09
573.94,4.337E-09
573.99,1.066E-08
574.04,2.583E-08
574.09,6.164E-08
574.14,1.449E-07
574.19,3.355E-07
574.24,7.652E-07
574.29,1.719E-06
574.34,3.806E-06
574.39,8.299E-06
574.44,1.783E-05
574.49,3.772E-05
574.54,7.862E-05
574.59,0.0001614
574.64,0.0003266
574.69,0.0006507
574.74,0.001277
574.79,0.00247
574.84,0.004704
574.89,0.008827
574.94,0.01632
574.99,0.02971
575.04,0.05329
575.09,0.09416
575.14,0.1639
575.19,0.281
575.24,0.4747
575.29,0.7898
575.34,1.295
575.39,2.09
575.44,3.325
575.49,5.21
575.54,8.042
575.59,12.23
575.64,18.32
575.69,27.03
575.74,39.29
575.79,56.25
575.84,79.34
575.89,110.2
575.94,150.9
575.99,203.5
576.04,270.3
576.09,353.7
576.14,455.8
576.19,578.8
576.24,724
576.29,892.1
576.34,1083
576.39,1295
576.44,1525
576.49,1770
576.54,2023
576.59,2277
576.64,2526
576.69,2760
576.74,2971
576.79,3150
